index_id,room_longitude,room_latitude,total_agent,floor_total,owner_gender,room_name,scope_name,estate_house_quantity,room_money,rf_kt,rf_src,rf_yg,rf_bx,rf_wsj,rf_cf,rf_rsq,rf_kd,rf_yt,rf_drc,rf_xzt,rf_pc,rf_xyj,rf_sf,rf_szt,rf_dsj,rf_unknow,zhuanzu,keduanzu,estate_name,puf_no,puf_bx,puf_xyj,puf_kd,puf_rsq,puf_cf,puf_wsj,puf_kt,puf_sf,puf_nq,puf_wbl,puf_kx,puf_dsj,agent_money,commission_price,area,fdxh_zxgl,fdxh_agj,fdxh_bxy,fdxh_bhj,fdxh_ds,fdxh_yh,fdxh_drz,fdxh_srz,fdxh_nvsheng,fdxh_nansheng,region_name,rent_type,only_girl,brand_type,subway_nums,subway_least_distance,decoration,floor,room_direction,hall_num,room_area,wei_num,business_type,is_zhongjie,room_num,pay_method,room_type
17256,120.010123,30.293119,1,20,2,4,10,70,1550.0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,296,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,130.0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,-1,3,0,9,3,24.0,4,1,0,4,1,3
17257,120.03297548,30.36916672,1,4,2,0,38,6,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,101.0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,-1,3,0,9,2,101.0,1,1,1,2,1,5
17258,120.13471985,30.26630592,1,6,2,0,72,4,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,1825.0,50.0,43.07,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,-1,4,0,1,1,43.07,1,1,1,1,1,5
17259,120.198915,30.303262,1,16,2,0,26,7,5200.0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,446,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,91.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,1779,2,0,9,1,91.0,1,1,0,3,1,5
17260,120.166527,30.196675,1,33,2,0,47,23,6700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,3350.0,50.0,117.1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,-1,3,0,1,2,117.1,2,1,1,3,1,5
17261,120.18887329,30.26948738,1,26,2,0,65,13,7200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,3600.0,50.0,106.15,0,0,0,0,0,0,0,0,0,0,6,2,0,0,5,326,3,0,1,2,106.15,1,1,1,3,1,5
17262,120.16173553,30.31039047,1,7,1,0,100,2,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,97.84,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,-1,4,0,1,1,97.84,1,1,1,4,1,5
17263,120.037565,30.29205,1,15,2,4,10,22,1550.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,103,0,1,1,0,0,1,1,0,0,0,1,0,0,0.0,0.0,90.0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,-1,1,0,9,1,20.0,1,1,0,3,1,1
17264,120.18325629,30.25974819,1,7,2,0,42,2,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,50.0,61.92,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,1323,4,0,9,1,61.92,1,1,1,2,1,5
17265,120.180777,30.265174,1,7,2,0,21,47,5200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,2600.0,50.0,56.07,0,0,0,0,0,0,0,0,0,0,6,2,0,0,9,851,3,0,9,1,56.07,1,1,1,2,1,5
17266,120.166527,30.196675,1,32,2,0,47,23,4600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,2300.0,50.0,62.52,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,-1,3,0,9,1,62.52,1,1,1,1,1,5
17267,120.183549,30.255107,1,7,2,0,11,6,4000.0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,685,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,47.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,870,3,6,2,0,47.0,1,1,0,2,2,5
17268,120.20084143,30.26154651,1,6,2,0,14,25,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2250.0,50.0,57.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,7,614,4,0,9,1,57.0,1,1,1,2,1,5
17269,120.14461517,30.27608681,1,16,2,0,72,6,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,50.0,66.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,2040,3,0,9,1,66.0,1,1,1,1,1,5
17270,120.12340728,30.29481665,1,18,2,1,60,7,1300.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,660,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1212,2,0,9,1,12.0,1,1,0,4,1,3
17271,120.073294,30.356568,1,13,2,0,5,36,2500.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,61.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,-1,2,0,9,1,61.0,1,1,0,2,1,5
17272,120.179974,30.277919,1,7,2,0,24,9,4650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,0,0,0,0,0,0,0,0,0,0,0,0,2325.0,50.0,41.58,0,0,0,0,0,0,0,0,0,0,6,2,0,0,8,1155,3,0,9,1,41.58,1,1,1,2,1,5
17273,120.333166,30.318397,1,23,2,0,2,4,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,89.0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,518,3,0,9,1,89.0,1,1,1,3,1,5
17274,120.160444,30.192744,1,32,2,0,47,14,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,0,0,0,0,0,0,0,0,0,0,0,0,0,3750.0,50.0,153.0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,-1,3,0,1,2,153.0,2,1,1,3,1,5
17275,120.160171,30.286722,1,18,2,0,33,7,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,2250.0,50.0,53.21,0,0,0,0,0,0,0,0,0,0,8,2,0,0,6,518,3,0,9,1,53.21,2,1,1,2,1,5
17276,120.21455,30.21429,1,30,2,0,8,13,4300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,2150.0,50.0,54.0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,1128,3,0,10,1,54.0,1,1,1,1,1,5
17277,120.089484,30.288719,1,6,2,1,51,9,1400.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1393,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,122.0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,-1,2,6,1,0,18.0,1,1,0,4,1,3
17278,120.15505219,30.28814697,1,6,2,0,51,9,3700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,1850.0,50.0,55.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5,358,4,0,1,1,55.0,1,1,1,2,1,5
17279,120.307591,30.401454,1,29,1,4,95,17,1300.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1385,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,110.0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,3,161,2,0,9,1,25.0,3,1,0,4,1,3
17280,120.187339,30.283822,1,7,2,0,61,10,3500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,1750.0,50.0,93.0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,6,1126,2,0,1,1,93.0,1,1,1,3,1,5
17281,120.15870667,30.29223442,1,8,2,0,33,6,3950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,1975.0,50.0,57.65,0,0,0,0,0,0,0,0,0,0,8,2,0,0,6,919,3,0,1,1,57.65,1,1,1,2,1,5
17282,120.263678,30.326627,1,0,2,1,40,12,1600.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,90.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,2082,2,0,1,1,23.0,1,1,0,3,1,1
17283,120.10896301,30.18216324,1,5,2,0,62,1,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,-1,3,0,1,2,133.0,1,1,1,3,1,5
17284,120.274492,30.331373,1,12,2,0,40,4,3800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,0,0,0,0,0,0,0,0,0,0,0,0,0,1900.0,50.0,90.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,-1,3,0,9,1,90.0,1,1,1,3,1,5
17285,120.278059,30.240515,1,33,2,0,30,34,5000.0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,123.0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,2,1566,1,0,1,2,123.0,2,1,0,4,8,5
17286,120.253579,30.308393,1,16,2,0,40,9,5200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,2600.0,50.0,86.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,613,3,0,1,1,86.0,1,1,1,3,1,5
17287,120.205215,30.308034,1,26,2,0,17,33,4600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,2300.0,50.0,116.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,2303,3,0,1,2,116.0,2,1,1,3,1,5
17288,120.17537567,30.28222813,2,7,2,0,64,2,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,1825.0,50.0,36.82,0,0,0,0,0,0,0,0,0,0,6,2,0,0,8,628,3,0,9,1,36.82,1,1,1,1,1,5
17289,120.169381,30.29059,2,6,2,0,15,17,4200.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,55.0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,4,677,3,0,9,1,55.0,1,1,0,2,1,5
17290,120.222664,30.27875,1,28,2,0,27,8,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,170.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,4,1337,3,0,9,2,170.0,1,1,1,3,1,5
17291,120.196105,30.479982,1,5,2,0,109,1,1600.0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,21040,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,-1,2,3,1,2,77.0,1,1,0,2,1,5
17292,120.183993,30.269383,1,18,2,0,65,46,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,2250.0,50.0,45.31,0,0,0,0,0,0,0,0,0,0,6,2,0,0,7,434,3,0,6,1,45.31,1,1,0,1,1,5
17293,120.19116974,30.22701263,1,18,2,0,92,7,8500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,4250.0,50.0,135.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1881,3,0,1,2,135.0,2,1,1,3,1,5
17294,120.171628,30.384651,1,20,2,0,102,11,2700.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,-1,2,0,1,2,120.0,2,1,0,3,8,5
17295,120.12423706,30.30378342,1,30,2,0,33,9,5500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,0,0,0,0,0,0,0,0,0,0,0,2750.0,50.0,78.0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,1,1908,3,0,1,1,78.0,1,1,1,2,1,5
17296,120.17508698,30.31591797,1,7,2,0,36,1,3500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,1750.0,50.0,93.21,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,-1,4,0,9,2,93.21,1,1,1,3,1,5
17297,120.231049,30.194849,1,13,2,0,28,9,5800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,2900.0,50.0,88.52,0,0,0,0,0,0,0,0,0,0,4,2,0,0,3,665,3,0,1,2,88.52,1,1,1,3,1,5
17298,120.2239151,30.19465065,1,16,2,0,28,3,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,50.0,44.3,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,721,3,0,7,1,44.3,1,1,1,1,1,5
17299,120.340132,30.318977,1,16,2,1,2,41,1600.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,791,0,1,1,1,1,1,1,1,0,0,1,0,0,0.0,0.0,65.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,611,3,0,9,1,20.0,1,1,0,2,1,1
17300,120.11223602,30.29014206,1,7,2,0,51,13,4200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,61.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,811,3,0,9,1,61.0,1,1,1,2,1,5
17301,120.09707642,30.33058548,1,6,2,0,5,0,3850.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,102.83,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,-1,3,0,1,2,102.83,1,1,1,2,1,5
17302,120.187302,30.133894,1,28,2,0,93,4,1300.0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,847,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,27.0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,-1,2,5,1,0,27.0,1,1,0,1,1,5
17303,120.161146,30.165407,1,30,2,0,7,10,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,50.0,89.0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,-1,4,0,1,1,89.0,1,1,1,2,1,5
17304,120.274492,30.331373,1,12,2,0,40,4,3800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,0,0,0,0,0,0,0,0,0,0,0,0,0,1900.0,50.0,90.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,-1,3,0,9,1,90.0,1,1,1,3,1,5
17305,120.138503,30.309017,1,22,2,0,71,4,4800.0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1538,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,65.0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,-1,3,0,1,1,65.0,1,1,0,2,1,5
17306,120.15529142,30.29873268,1,6,2,0,33,7,4800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959,0,0,0,0,0,0,0,0,0,0,0,0,0,2400.0,50.0,72.77,0,0,0,0,0,0,0,0,0,0,8,2,0,0,2,1763,3,0,9,1,72.77,1,1,0,3,1,5
17307,120.110578,30.291595,1,6,2,0,9,18,4900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,2450.0,50.0,78.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,985,3,0,1,1,78.0,1,1,1,3,1,5
17308,120.272275,30.233487,1,0,2,4,19,6,1800.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,3,1053,2,0,1,2,24.0,1,1,0,4,1,1
17309,120.077424,30.357492,1,30,1,1,38,25,1300.0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,84,0,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,-1,3,16,9,1,20.0,2,1,0,4,3,1
17310,120.13586426,30.29299736,1,11,2,0,72,2,9500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,122.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,437,3,0,9,2,122.0,1,1,1,3,1,5
17311,120.24379797,30.37779006,1,0,2,4,86,6,1500.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1502,0,1,1,1,1,1,1,1,0,0,0,0,0,0.0,0.0,65.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,-1,2,0,1,1,25.0,1,1,0,2,1,1
17312,120.12838,30.34837,1,1,2,0,38,51,4300.0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,193,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,90.0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,-1,2,0,9,1,90.0,1,1,0,3,1,5
17313,120.205608,30.280569,1,7,2,0,64,19,4900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,2450.0,50.0,80.0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,5,1039,3,0,1,1,80.0,1,1,1,2,1,5
17314,120.259363,30.474423,1,18,0,0,109,2,1000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1889,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45.0,0,1,0,0,0,0,0,0,0,0,5,2,0,0,0,-1,1,8,1,1,45.0,1,1,0,1,2,5
17315,120.17998505,30.25073051,1,7,2,0,83,4,4200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,2100.0,50.0,60.0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,4,590,3,0,1,1,60.0,1,1,1,2,1,5
17316,120.382669,30.279604,1,32,2,4,3,16,1300.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,768,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,110.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2307,3,0,9,1,23.0,1,1,0,4,1,3
17317,120.20152269,30.28301189,1,6,2,0,6,29,4600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2300.0,50.0,52.77,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,1225,3,0,1,1,52.77,1,1,1,2,1,5
17318,120.18887329,30.26948738,1,7,2,0,65,13,4300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,2150.0,50.0,55.0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,5,326,4,0,1,1,55.0,1,1,1,2,1,5
17319,120.19374084,30.26230812,1,0,2,4,11,9,3500.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,213,0,0,0,0,1,1,1,1,0,0,0,0,0,0.0,0.0,110.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,661,2,0,1,2,50.0,1,1,0,4,1,1
17320,120.14461517,30.27608681,1,16,1,0,72,6,4600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,2300.0,50.0,40.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,2040,3,0,9,1,40.0,1,1,1,1,1,5
17321,120.176617,30.270902,1,16,2,0,59,12,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,3500.0,50.0,149.9,0,0,0,0,0,0,0,0,0,0,6,2,0,0,8,285,3,0,1,2,149.9,2,1,1,3,1,5
17322,119.986861,30.253022,1,0,2,1,90,4,990.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1496,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,-1,2,0,1,1,8.0,1,1,0,5,1,1
17323,120.206158,30.176275,1,20,2,0,8,2,5300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,2650.0,50.0,83.57,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,-1,3,0,1,2,83.57,1,1,1,2,1,5
17324,120.20690155,30.24321365,1,6,2,4,88,5,1750.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1561,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,110.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,931,2,0,4,1,20.0,2,1,0,5,1,1
17325,120.212053,30.171513,1,0,2,9,8,4,1500.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1589,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,80.0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,-1,2,0,9,0,24.0,2,1,0,3,1,3
17326,120.160171,30.286722,1,18,2,0,33,7,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,2250.0,50.0,53.21,0,0,0,0,0,0,0,0,0,0,8,2,0,0,6,518,3,0,9,1,53.21,2,1,1,2,1,5
17327,119.973945,30.225711,1,7,2,0,90,1,1950.0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,21044,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,-1,2,1,1,2,82.0,1,1,0,2,1,5
17328,120.12773132,30.28952026,1,7,2,0,60,20,6200.0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,369,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,113.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,539,2,2,1,1,113.0,2,1,0,3,1,5
17329,120.17537567,30.28222813,2,4,2,0,64,2,5300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,2650.0,50.0,81.3,0,0,0,0,0,0,0,0,0,0,6,2,0,0,8,628,3,0,9,1,81.3,1,1,1,2,1,5
17330,120.20084143,30.26154651,1,7,2,0,14,25,3700.0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,48.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,7,614,3,6,9,1,48.0,1,1,1,1,4,5
17331,120.166178,30.292047,1,6,2,0,15,21,3900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,0,0,0,0,0,0,0,0,0,0,0,0,0,1950.0,50.0,42.21,0,0,0,0,0,0,0,0,0,0,6,2,0,0,5,1119,2,0,9,1,42.21,1,1,1,2,1,5
17332,120.192874,30.278158,1,7,2,0,73,10,6000.0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,288,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,91.0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,5,1437,3,0,1,1,91.0,1,1,0,3,1,5
17333,120.20084143,30.26154651,1,6,2,0,14,25,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2250.0,50.0,57.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,7,614,4,0,9,1,57.0,1,1,1,2,1,5
17334,120.154127,30.1850177,1,25,2,0,7,16,3500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,1750.0,50.0,88.64,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,-1,3,0,9,2,88.64,1,1,1,2,1,5
17335,120.199679,30.258657,2,7,2,0,14,24,4600.0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,2300.0,50.0,60.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,4,1041,3,5,9,1,60.0,1,1,1,2,4,5
17336,120.18018025,30.29704975,1,24,1,1,15,1,2088.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,354,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,138.0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,3,858,3,0,9,2,20.0,1,1,0,3,1,1
